Номер варианта;ID;INCOME_BASE_TYPE;CREDIT_PURPOSE;INSURANCE_FLAG;DTI;SEX;FULL_AGE_CHILD_NUMBER;DEPENDANT_NUMBER;EDUCATION;EMPL_TYPE;EMPL_SIZE;BANKACCOUNT_FLAG;Period_at_work;age;EMPL_PROPERTY;EMPL_FORM;FAMILY_STATUS;max90days;max60days;max30days;max21days;max14days;avg_num_delay;if_zalog;num_AccountActive180;num_AccountActive90;num_AccountActive60;Active_to_All_prc;numAccountActiveAll;numAccountClosed;sum_of_paym_months;all_credits;Active_not_cc;own_closed;min_MnthAfterLoan;max_MnthAfterLoan;dlq_exist;thirty_in_a_year;sixty_in_a_year;ninety_in_a_year;thirty_vintage;sixty_vintage;ninety_vintage
11;1185751;Свободная форма с печатью работодателя;Ремонт;1;0.49;женский;0;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1185771;Поступление зарплаты на счет;Покупка недвижимости/ строительство;0;0.42;мужской;1;0;высшее;менеджер среднего звена;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1185791;2НДФЛ;Ремонт;0;0.34;женский;0;0;высшее;менеджер по продажам;>250;0;11;27;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1185811;Поступление зарплаты на счет;Ремонт;1;0.29;мужской;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;6;29;Торговля;ООО;женат / замужем;1;1;0;0;0;0.1164021164;0;0;0;0;0.1666666667;2;10;167;12;1;0;16;71;1;0;0;0;1;0;1
11;1185831;Форма банка (без печати работодателя);Лечение;0;0.26;женский;1;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1185851;Форма банка (без печати работодателя);Ремонт;0;0.46;женский;1;0;высшее;специалист;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1185871;Поступление зарплаты на счет;Покупка автомобиля;1;0.26;женский;1;0;среднее-специальное;менеджер среднего звена;>250;0;10;31;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1185891;2НДФЛ;Покупка недвижимости/ строительство;0;0.56;женский;0;0;второе высшее;менеджер среднего звена;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1185911;Форма банка (без печати работодателя);Отпуск;0;0.36;женский;1;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;18;40;Другое;ОАО;женат / замужем;0;0;0;0;0;0;0;0;0;0;0.7142857143;5;2;138;7;2;0;12;112;0;0;0;0;0;0;0
11;1185931;Форма банка (без печати работодателя);Ремонт;0;0.59;мужской;1;0;Высшее/Второе высшее/Ученая степень;менеджер высшего звена;< 50;0;52;36;Информационные технологии;ООО;женат / замужем;1;0;0;0;0;0.0346320346;1;1;0;0;0.4;4;6;223;10;2;0;3;106;1;0;0;0;0;0;0
11;1185951;Поступление зарплаты на счет;Ремонт;0;0.34;мужской;0;0;высшее;менеджер среднего звена;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1185971;2НДФЛ;Покупка недвижимости/ строительство;1;0.48;женский;0;0;высшее;специалист;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1185991;Форма банка (без печати работодателя);Другое;1;0.4;женский;0;0;высшее;менеджер среднего звена;>250;0;33;24;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1186011;Поступление зарплаты на счет;Ремонт;1;0.13;мужской;0;0;среднее-специальное;рабочий;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1186031;Поступление зарплаты на счет;Ремонт;1;0.23;мужской;0;0;среднее;вспомогательный персонал;>250;0;16;52;Другое;ООО;женат / замужем;0;0;0;0;0;0;0;0;0;0;0.5;1;1;21;2;0;0;18;18;0;0;0;0;0;0;0
11;1186051;Форма банка (без печати работодателя);Ремонт;1;0.23;мужской;0;0;высшее;менеджер среднего звена;>250;0;127;31;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1186071;2НДФЛ;Покупка недвижимости/ строительство;0;0.2;женский;1;0;высшее;менеджер среднего звена;>250;3;101;47;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1186091;2НДФЛ;Покупка недвижимости/ строительство;1;0.59;мужской;0;0;высшее;специалист;>250;1;23;28;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1186111;Форма банка (без печати работодателя);Ремонт;1;0.58;женский;2;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1186131;Форма банка (без печати работодателя);Ремонт;0;0.39;женский;1;0;высшее;менеджер высшего звена;< 50;0;75;43;Торговля;ООО;женат / замужем;2;2;0;0;0;0;1;0;0;0;0.2;2;8;173;10;1;3;12;71;0;0;0;0;0;0;0
11;1186151;2НДФЛ;Покупка автомобиля;1;0.35;мужской;0;0;высшее;специалист;>250;0;16;25;Другое;ООО;холост / не замужем;2;2;2;2;2;0;0;0;0;0;1;2;0;21;2;1;0;6;16;0;0;0;0;0;0;0
11;1186171;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;0;0.43;женский;2;0;высшее;менеджер среднего звена;< 50;0;68;37;Торговля;Индивидуальный предприниматель;женат / замужем;3;3;3;1;1;0.0220994475;1;0;0;0;0.3571428571;5;9;177;14;2;1;9;85;1;0;0;0;0;0;0
11;1186191;Форма банка (без печати работодателя);Ремонт;1;0.32;женский;0;0;Высшее/Второе высшее/Ученая степень;специалист;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1186211;2НДФЛ;Ремонт;1;0.49;женский;1;0;среднее-специальное;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1186231;2НДФЛ;Ремонт;1;0.41;женский;1;0;высшее;специалист;< 50;3;24;34;Торговля;ООО;женат / замужем;4;4;4;3;3;0.0071428571;0;0;0;0;0.2857142857;4;10;139;14;1;0;4;57;1;0;0;0;0;0;0
11;1186251;Форма банка (без печати работодателя);Ремонт;0;0.28;женский;0;0;Высшее/Второе высшее/Ученая степень;вспомогательный персонал;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1186271;Поступление зарплаты на счет;Ремонт;1;0.48;женский;0;0;среднее-специальное;специалист;>250;1;45;56;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1186291;Форма банка (без печати работодателя);Отпуск;0;0.23;мужской;0;0;второе высшее;специалист;>250;0;31;26;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1186311;2НДФЛ;Покупка автомобиля;1;0.48;мужской;0;0;высшее;рабочий;>250;0;59;31;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1186331;2НДФЛ;Покупка автомобиля;0;0.28;мужской;0;0;Высшее/Второе высшее/Ученая степень;вспомогательный персонал;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1186351;Поступление зарплаты на счет;Покупка автомобиля;0;0.28;мужской;1;0;высшее;менеджер среднего звена;>250;1;69;34;Торговля;ООО;женат / замужем;1;1;1;0;0;0.0064516129;1;0;0;0;0.1176470588;2;15;154;17;1;1;12;100;1;0;0;0;0;0;0
11;1186371;Форма банка (без печати работодателя);Покупка автомобиля;0;0.41;мужской;1;0;высшее;менеджер высшего звена;>250;0;167;38;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1186391;Поступление зарплаты на счет;Лечение;1;0.31;женский;0;0;высшее;вспомогательный персонал;>250;0;7;23;Другое;ООО;холост / не замужем;1;0;0;0;0;0;0;0;0;0;1;3;0;24;3;1;0;12;13;0;0;0;0;0;0;0
11;1186411;Форма банка (без печати работодателя);Ремонт;0;0.13;мужской;0;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1186431;Поступление зарплаты на счет;Ремонт;0;0.32;мужской;1;0;высшее;специалист;>250;0;70;31;Торговля;ООО;разведен / разведена;1;1;1;0;0;0.3538461538;0;1;0;0;0.2;2;8;84;10;1;1;4;89;1;1;1;1;0;0;0
11;1186451;Поступление зарплаты на счет;Ремонт;1;0.59;мужской;0;0;высшее;рабочий;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1186471;2НДФЛ;Ремонт;1;0.59;женский;0;0;высшее;вспомогательный персонал;>250;0;28;38;Торговля;ЗАО;женат / замужем;4;2;1;1;1;0.1924290221;0;0;0;0;0.3125;5;11;256;16;1;0;7;97;1;1;1;1;0;0;0
11;1186491;Форма банка (без печати работодателя);Ремонт;1;0.32;женский;0;0;среднее-специальное;вспомогательный персонал;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1186511;2НДФЛ;Покупка недвижимости/ строительство;1;0.49;женский;0;0;среднее-специальное;вспомогательный персонал;>250;0;16;29;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1186531;2НДФЛ;Покупка автомобиля;1;0.46;женский;0;0;высшее;менеджер среднего звена;>250;3;25;47;Торговля;ООО;холост / не замужем;0;0;0;0;0;0.2307692308;0;0;0;0;1;1;0;10;1;0;0;11;11;1;0;0;0;0;0;0
11;1186551;2НДФЛ;Ремонт;1;0.59;мужской;0;0;высшее;вспомогательный персонал;>250;1;52;29;Торговля;ООО;разведен / разведена;0;0;0;0;0;0.0714285714;0;2;0;0;1;5;0;26;5;2;0;4;17;1;0;0;0;0;0;0
11;1186571;2НДФЛ;Ремонт;0;0.46;мужской;0;0;высшее;вспомогательный персонал;>250;0;24;51;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1186591;2НДФЛ;Ремонт;0;0.36;женский;0;0;высшее;специалист;>250;3;24;25;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1186611;Поступление зарплаты на счет;Ремонт;1;0.48;мужской;0;0;среднее-специальное;вспомогательный персонал;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1186631;Форма банка (без печати работодателя);Ремонт;0;0.09;мужской;0;0;высшее;менеджер высшего звена;>250;0;66;38;Другое;ООО;повторный брак;1;0;0;0;0;0.0375;0;0;0;0;0.5;2;2;154;4;0;2;10;100;1;0;0;0;0;0;1
11;1186651;Форма банка (без печати работодателя);Ремонт;1;0.5;мужской;0;0;среднее-специальное;менеджер среднего звена;>250;0;264;50;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1186671;Поступление зарплаты на счет;Покупка недвижимости/ строительство;1;0.44;мужской;1;0;Высшее/Второе высшее/Ученая степень;вспомогательный персонал;>250;0;197;44;Торговля;ООО;женат / замужем;1;1;0;0;0;0;1;0;0;0;0;0;2;62;2;0;1;44;63;0;0;0;0;0;0;0
11;1186691;Поступление зарплаты на счет;Ремонт;1;0.48;женский;1;0;высшее;специалист;>250;0;155;36;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1186711;2НДФЛ;Ремонт;0;0.41;женский;0;0;высшее;специалист;>250;0;54;27;Торговля;ОАО;женат / замужем;1;1;1;1;1;0;0;0;0;0;1;1;0;12;1;0;0;23;23;0;0;0;0;0;0;0
11;1186731;Форма банка (без печати работодателя);Ремонт;1;0.36;мужской;0;0;среднее-специальное;рабочий;>250;0;166;49;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1186751;Поступление зарплаты на счет;Ремонт;1;0.45;женский;0;0;второе высшее;специалист;>250;0;7;28;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1186771;Форма банка (без печати работодателя);Ремонт;1;0.25;женский;2;0;среднее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1186791;2НДФЛ;Ремонт;1;0.52;мужской;2;0;высшее;вспомогательный персонал;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1186811;Свободная форма с печатью работодателя;Ремонт;1;0.58;женский;0;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1186831;Поступление зарплаты на счет;Ремонт;1;0.35;мужской;0;0;высшее;специалист;>250;0;171;55;Другое;Государственное предприятие;холост / не замужем;1;1;0;0;0;0.0076335878;0;0;0;0;0.2857142857;2;5;130;7;0;2;22;76;1;0;0;0;0;0;0
11;1186851;Поступление зарплаты на счет;Покупка автомобиля;1;0.48;женский;0;0;высшее;рабочий;>250;0;30;37;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1186871;Форма банка (без печати работодателя);Ремонт;1;0.17;мужской;0;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>250;0;27;31;Торговля;ООО;холост / не замужем;0;0;0;0;0;0.1341463415;0;0;0;0;0.4;4;6;213;10;1;1;18;91;1;0;0;0;0;0;0
11;1186891;Форма банка (без печати работодателя);Ремонт;1;0.37;женский;1;0;среднее-специальное;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1186911;2НДФЛ;Покупка недвижимости/ строительство;1;0.57;женский;0;0;второе высшее;менеджер среднего звена;>250;0;11;27;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1186931;Форма банка (без печати работодателя);Покупка бытовой техники;1;0.23;мужской;2;0;высшее;менеджер высшего звена;< 50;0;13;29;Торговля;Индивидуальный предприниматель;женат / замужем;1;1;1;0;0;0.0598290598;0;2;0;0;0.6666666667;6;3;110;9;2;1;4;69;1;0;0;0;0;0;0
11;1186951;Свободная форма с печатью работодателя;Покупка недвижимости/ строительство;1;0.44;женский;0;0;высшее;рабочий;>250;0;17;51;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1186971;2НДФЛ;Покупка автомобиля;1;0.59;женский;0;0;высшее;менеджер среднего звена;>250;0;13;29;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;1186991;Форма банка (без печати работодателя);Покупка земли;1;0.15;мужской;0;0;среднее-специальное;рабочий;< 50;0;32;45;Другое;ООО;женат / замужем;3;3;3;3;3;0;0;0;0;0;0.5;1;1;37;2;1;0;25;35;0;0;0;0;0;0;0
